Randomized_String,Matched_Original_String,Score
Dcsc Mining fow Imbclcnced Dcsctest: Cn Ovewview.,,0
Insewetsingnett Mectuwet - On Desewmining Whcs It Insewetsing.,,0
Data Iiaiag Qusry Laaguagss.,,0
Mining Conceps-Dwifsing Dcsc Tswecmt.,,0
Ustng Fuzzy Logtc tn Dasa Mtntng.,,0
Rslatioaal Data Iiaiag.,,0
Dasa Mtntng ustng Dacompostston Mashods.,,0
Data Iiaiag for Fiaaaeial Applieatioas.,,0
Spatial Data Iiaiag.,,0
Mining High-Dimentioncl Dcsc.,,0
Eoastraiat-bassd Data Iiaiag.,,0
Iiaiag Iulti-labsl Data.,,0
Support Vsetor Iaehiass.,,0
Fecsuwe Contswucsion in Sexs Mining.,,0
Dtmanston Raducston and Faasura Salacston.,,0
Masa-Laarntng - Concapss and Sachntquas.,,0
"Pcwcllel cnd Gwid-Bcted Dcsc Mining - Clgowishmt, Modelt cnd Tytsemt fow High-Pewfowmcnce KDD.",,0
Causal Dtscocary.,,0
Dcsc Mining fow Scwges Mcwkesing.,,0
Tupewvited Lecwning.,,0
Bict vt Vcwicnce Decompotision fow Wegwettion cnd Clcttificcsion.,,0
Dasa Mtntng wtshtn a Ragrasston Framawork.,,0
Vitucl Cnclytit of Tequencet Uting Fwccscl Geomeswy.,,0
Data Iiaiag Iodsl Eoiparisoa.,,0
Bayssiaa Bslisf Astworks.,,0
A Ractaw of Acolustonary Algortshms for Dasa Mtntng.,,0
Mulsimedic Dcsc Mining.,,0
Pcwkinton't Ditecte: Deep Bwcin Tsimulcsion.,,0
Ltnk Analysts.,,0
Quclisy Cttettmens Cppwocchet in Dcsc Mining.,,0
Data Elsaasiag: A Prsluds to Kaowlsdgs Diseovsry.,,0
A survsy of Elustsriag Algorithis.,,0
Enewgy Minimizing Ccsive Modelt in Cwsificicl Vition.,,0
Logict fow Dcsc Mining.,,0
Elassifieatioa Trss.,,0
"Dcsc Mining cnd Knowledge Ditcovewy Hcndbook, 2nd ed.",,0
Fraetal Iiaiag - Sslf Siiilarity-bassd Elustsriag aad its Applieatioas.,,0
Cmbiens Inselligence.,,0
"Iobils Robots Aavigatioa, Iappiag, aad Loealizatioa Part II.",,0
Tswecm Pwocetting of c Neuwcl Clcttifiew I.,,0
Hcndling Fuzzy Timilcwisy fow Dcsc Clcttificcsion.,,0
Asldsr-Isad Svolutioaary Hybrid Algorithis.,,0
Tupewvited Lecwning of Fuzzy Logic Tytsemt.,,0
Tscse-of-she-Cws on Video-Bcted Fcce Wecognision.,,0
A Hybrid Systsi for Autoiatie Iafaat Ery Rseogaitioa II.,,0
Kohonen Mcpt cnd ST Clgowishmt.,,0
EC Mulsi-Model Telecsion fow TVM.,,0
Tnsaracstca Syssams and Sourcas of Uncarsatnstas.,,0
Harioay Ssareh for Iultipls Dai Sehsduliag.,,0
Basie Esllular Asural Astworks Iiags Proesssiag.,,0
Inselligens Tofswcwe Cgenst Cnclytit in E-Commewce II.,,0
Eoiplsx Systsis Iodsliag by Esllular Autoiata.,,0
Adaptivs Asuro-Fuzzy Systsis.,,0
Ccsive Lecwning wish TVM.,,0
Sisrgiag Applieatioas ia Iiisrsivs Tsehaologiss.,,0
Feed-Fowwcwd Cwsificicl Neuwcl Neswowk Bctict.,,0
Decition Swee Cppliccsiont fow Dcsc Modelling.,,0
Elass Prsdietioa ia Tsst Ssts with Shiftsd Distributioas.,,0
Chcosic Neuwcl Neswowkt.,,0
"Pwosein Tswucsuwe Pwedicsion by Fution, Bcyeticn Meshodt.",,0
Mulsilogitsic Wegwettion by Pwoducs Unist.,,0
Aaalyties for Aoisy Uastruetursd Tsxt A Data II.,,0
Visualiziag Eaaesr Databasss Usiag Hybrid Spaess.,,0
Colsaga Tnssabtltsy Dasacston Ustng Naural Nasworks.,,0
Hisrarehieal Asuro-Fuzzy Systsis Part I.,,0
Cmbiens Inselligence.,,0
Knowledge Mcncgemens Tytsemt.,,0
Bioistrie Sseurity Tsehaology.,,0
Impwoving she Nc&iuml;ve Bcyet Clcttifiew.,,0
Dsvies-Lsvsl Iajority voa Asuiaaa Iultiplsxiag.,,0
Bio-Iaspirsd Algorithis ia Bioiaforiaties II.,,0
Fuzzy Logie Applisd to Bioisdieal Iiags Aaalysis.,,0
Wcve Weflecsion cs Tubmewged Bweckwcsewt.,,0
Hybrid Dual Eaisra Visioa Systsis.,,0
CNN Developmens wish EC Soolt.,,0
Fiadiag Iultipls Solutioas with GA ia Iultiiodal Problsis.,,0
Iatslligsat Qusry Aaswsriag Isehaaisi ia Iulti Agsat Systsis.,,0
HOPS.,,0
Infowmcsion Sheowesic Model.,,0
Algortshms for Assoctaston Rula Mtntng.,,0
Iorphologieal Filtsriag Priaeiplss.,,0
Grammar-Gutdad Ganastc Programmtng.,,0
Iaeorporatiag Fuzzy Logie ia Data Iiaiag Tasks.,,0
Modcl Logict fow Wectoning cbous Mulsicgens Tytsemt.,,0
Ganastc Algortshm Appltcastons so Opstmtzaston Modaltng.,,0
Neuwcl Neswowkt cnd HOT fow Powew Quclisy Evclucsion.,,0
Svolutioaary Approaehss for AAAs Dssiga.,,0
Swarm Tnsalltganca Approach for Ad-Hoc Nasworks.,,0
Wcnking Funcsiont.,,0
Mulst-Objacstca Acolustonary Algortshms.,,0
Ansambla of SCM Classtftars for Spam Ftlsartng.,,0
Elustsriag Algorithi for Arbitrary Data Ssts.,,0
Pcwsicle Twcwm Opsimizcsion cnd Imcge Cnclytit.,,0
Compusastonal Mashods tn Btomadtcal Tmagtng.,,0
Nonlinecw Sechniquet fow Tignclt Chcwccsewizcsion.,,0
Artifieial Asural Astworks aad Eogaitivs A Iodslliag.,,0
Eoatiauous AEO ia a SVR Traffie Forseastiag Iodsl.,,0
Ganastc Algortshms for Wtralass Sansor Nasworks.,,0
Adaptivs Tsehaology aad Its Applieatioas.,,0
Onsologtas for Aducaston and Laarntng Dastgn.,,0
Dapandancy Parstng.,,0
Eoibiaiag Elassifisrs aad Lsaraiag Iixturs-of-Sxpsrts.,,0
Wecowding Seleconfewencing Tettiont.,,0
Tscsitsiccl Timulcsiont on Pewcepswon-Bcted Cddewt.,,0
Ths Dsipstsr-Shafsr Thsory.,,0
"Iobils Robots Aavigatioa, Iappiag, aad Loealizatioa Part II.",,0
Entemble of CNN fow Swcffic Tign Wecognision.,,0
Tscsitsiccl Modelling of Highly Inflecsive Lcngucget.,,0
SE Tsehaiquss ia ths Struetural Eoaersts Fisld.,,0
IC Clgowishm Cccelewcsion Uting GPUt.,,0
Planntng Agans for Gartasrtc Rastdancas.,,0
Knowladga Managamans Sools and Shatr Dastrabla Characsartsstcs.,,0
A Longtsudtnal Analysts of Labour Markas Dasa wtsh SOM.,,0
Artifieial AsuroGlial Astworks.,,0
Funcstonal Dtmanston Raducston for Chamomasrtcs.,,0
Hisrarehieal Asuro-Fuzzy Systsis Part I.,,0
Behcviouw-Bcted Clutsewing of Neuwcl Neswowkt.,,0
Autoiatie Elassifieatioa of Iipaet-Seho Spsetra II.,,0
Mulst-Objacstca Sratntng of Naural Nasworks.,,0
Aaalyties for Aoisy Uastruetursd Tsxt Data I.,,0
Thowsening Cusomcsed Negosicsion Shwecdt vic Neuwcl Nest.,,0
AI aad Idsas by Statistieal Isehaaies.,,0
Adaptivs Asural Algorithis for PEA aad IEA.,,0
Lsaraiag ia Fssd-Forward Artifieial Asural Astworks II.,,0
Web-Bcted Cttettmens Tytsem Cpplying Mcny-Vclued Logic.,,0
Swarm Robostcs.,,0
Onsologiet cnd Pwocetting Pcssewnt fow Micwocwwcyt.,,0
Aavigatioa by Iiags-Bassd Visual Hoiiag.,,0
Thsrial Dssiga of Gas-Firsd Eooktop Burasrs Through AAA.,,0
Aatural Laaguags Uadsrstaadiag aad Asssssisat.,,0
Enewgy Minimizing Ccsive Modelt in Cwsificicl Vition.,,0
Mulsimedic in Educcsion.,,0
AVI of Surfaes Flaws oa Iaaufaeturss II.,,0
Condisioncl Hczcwd Etsimcsing Neuwcl Neswowkt.,,0
A Comparastca Ssudy on A-Nosa-Saktng.,,0
Ncsuwcl Lcngucge Pwocetting cnd Biologiccl Meshodt.,,0
Diffsrsatial Svolutioa with Sslf-Adaptatioa.,,0
Rula Angtnas and Agans-Basad Syssams.,,0
Autoiatsd Eryptaaalysis.,,0
Fuzzy Dseisioa Trsss.,,0
Dtscocartng Mapptngs Baswaan Onsologtas.,,0
Complax-Caluad Naural Nasworks.,,0
Dssigaiag Uasupsrvissd Hisrarehieal Fuzzy Logie Systsis.,,0
A Eoiparisoa of Eooliag Sehsdulss for Siiulatsd Aaasaliag.,,0
Fuzzy Ruls Iatsrpolatioa.,,0
Artifieial Iatslligsaes Tools for Haadliag Lsgal Svidsaes.,,0
Data Warshousiag Dsvslopisat aad Dssiga Isthodologiss.,,0
Bltnd Sourca Saparaston by TCA.,,0
Sigasd Foriulas as a Asw Updats Proesss.,,0
Saachtng Machtnas so Ftnd Namas.,,0
Tscsioncwy Dentisy of Tsochctsic Tecwch Pwocettet.,,0
High Lsvsl Dssiga Approaeh for FPGA Iiplsisatatioa of AAAs.,,0
Modulartsy tn Arstftctal Naural Nasworks.,,0
CNN-Bcted Defecst' Dicgnotit of Indutswicl C Opsiccl Devicet.,,0
Lsaraiag ia Fssd-Forward Artifieial Asural Astworks I.,,0
Fuzzy Logie Sstiiator for Variaat SAR Saviroaisats.,,0
AVI of Surfaes Flaws oa Iaaufaeturss II.,,0
EAS Tuior Prsdietioa Usiag Gsas Sxprsssioa Data Part I.,,0
Tswecm Pwocetting of c Neuwcl Clcttifiew II.,,0
Arstftctal Tnsalltganca and Rubbla-Mound Braakwasar Ssabtltsy.,,0
Radtal Basts Funcston Nasworks.,,0
2D-PAGS Aaalysis Usiag Svolutioaary Eoiputatioa.,,0
Evolusioncwy Compusing Cppwocch fow Cd-Hoc Neswowkt.,,0
Growtng Salf-Organtztng Maps for Dasa Analysts.,,0
Hiewcwchiccl Weinfowcemens Lecwning.,,0
Saeyelopsdia of Artifieial Iatslligsaes (3 Voluiss),,0
Onsology Clignmens Ovewview.,,0
Cwsificcl Inselligence Lcngucget.,,0
Fuzzy Systsis Iodsliag.,,0
Logistie Distributioa.,,0
Autoiatie Elassifieatioa of Iipaet-Seho Spsetra II.,,0
Diffewens Cppwocchet fow Coopewcsion wish Mescheuwitsict.,,0
Inselligens Cgens.,,0
Non-Coopewcsive Fccicl Biomeswic Idensificcsion Tytsemt.,,0
Iatslligsat Elassifisr for Atrial Fibrillatioa (SEG).,,0
Syibol Grouadiag Problsi.,,0
Acolustonary Robostcs.,,0
"Naural Nasworks and Aqutltbrta, Synchrontzaston, and Stma Lags.",,0
Compusew Vition fow Wcve Flume Expewimenst.,,0
Bioiaspirsd Assoeiativs Isioriss.,,0
Asural Astworks oa Haadwrittsa Sigaaturs Vsrifieatioa.,,0
Mulst-Layarad Samanstc Dasa Modals.,,0
C Tsudy of she Pewfowmcnce Effecs of Genesic Opewcsowt.,,0
Full-Saxs Saarch Angtnas for Dasabasas.,,0
Many-Objacstca Acolustonary Opstmtsaston.,,0
Aagiographie Iiagss Ssgisatatioa Tsehaiquss.,,0
Bcyeticn Neuwcl Neswowkt fow Imcge Wetsowcsion.,,0
Graaular Eoiputiag.,,0
Iatuitioaistie Fuzzy Iiags Proesssiag.,,0
Inselligens Wcdcw Desecsowt.,,0
Acolctng Graphs for ANN Dacalopmans and Stmpltftcaston.,,0
Compusar Morphoganasts tn Salf-Organtztng Ssrucsuras.,,0
Autoiatsd Eryptaaalysis of Elassieal Eiphsrs.,,0
Factal Axprasston Racogntston for HCT Appltcastons.,,0
Hcndbook of Tocicl Neswowk Sechnologiet cnd Cppliccsiont,,0
Assoctaston Rula Mtntng.,,0
"""Narrastca"" Tnformaston Problams.",,0
"""Aarrativs"" Iaforiatioa aad ths AKRL Solutioa.",,0
A Survsy oa Asural Astworks ia Autoiatsd Asgotiatioas.,,0
A 2D Poststontng Appltcaston tn PAS Ustng ANNs.,,0
Tpecswcl Insewdependency Meshodt.,,0
Stoehastie Approxiiatioa Ioats Earlo for ILP Lsaraiag.,,0
Acolustonary Grammastcal Tnfaranca.,,0
Tpeech-Bcted Cliniccl Dicgnotsic Tytsemt.,,0
Online Conswolled Expewimenst cnd C/B Setsing.,,0
Saquanca Procasstng wtsh Racurrans Naural Nasworks.,,0
Svolutioaary Algorithis ia Disersdibility Dstsetioa.,,0
Pewtonclized Decition Tuppows Tytsemt.,,0
Inselligens MCT in Tytsem Engineewing cnd Wobosict.,,0
Rough Sas-Basad Nauro-Fuzzy Syssam.,,0
Fuzzy Consrol Syssams.,,0
Exsewncl Knowledge Insegwcsion.,,0
Iultilaysr Optiiizatioa Approaeh for Fuzzy Systsis.,,0
Cdvcnced Cellulcw Neuwcl Neswowkt Imcge C Pwocetting.,,0
Naural Naswork-Basad Ctsual Dasa Mtntng for Cancar Dasa.,,0
Bio-Intpiwed Dyncmiccl Soolt fow Cnclyzing Cognision.,,0
Distributsd Rsprsssatatioa of Eoipositioaal Strueturs.,,0
Acolustonary Approachas so Cartabla Salacston.,,0
Wobuts Lecwning Clgowishm wish LST Ewwow Funcsion.,,0
C Wocdmcp on Updcset.,,0
Eoipoasat Aaalysis ia Artifieial Visioa.,,0
Tnsalltgans Sofswara Aganss wtsh Appltcastons tn Focus.,,0
Knowladga-Basad Syssams.,,0
Asural Eoatrol Systsi for Autoaoious Vshielss.,,0
Cgens-Bcted Modeling cnd Timulcsion.,,0
Symboltc Saarch.,,0
Oatology Aligaisat Tsehaiquss.,,0
A Naw Salf-Organtztng Map for Dtsstmtlartsy Dasa.,,0
Conftguraston Audtstng.,,0
Tynshesic Neuwon Implemenscsiont.,,0
Dcsc Mining Fundcmenscl Concepst cnd Cwisiccl Ittuet.,,0
Gene Wegulcsion Neswowk Ute fow Infowmcsion Pwocetting.,,0
Fuzzy Approxiiatioa of DSS Stats.,,0
AI Isthods for Aaalyziag Iieroarray Data.,,0
Cmbiens Inselligence.,,0
Pwososype Bcted Clcttificcsion in Bioinfowmcsict.,,0
Iappiag Oatologiss by Utilisiag Thsir Ssiaatie Strueturs.,,0
Iatslligsat Traffie Siga Elassifisrs.,,0
Lsaraiag-Bassd Plaaaiag.,,0
Developmenscl Wobosict.,,0
A Hybrid Systsi for Autoiatie Iafaat Ery Rseogaitioa II.,,0
Lsaraiag Aash Squilibria ia Aoa-Eoopsrativs Gaiss.,,0
A Robos Modal of Dynamtc Appratsal and Rasponsa.,,0
Adapstca Algortshms for Tnsalltgans Gaomasrtc A Compustng.,,0
Optiiizatioa of ths Aeoustie Systsis.,,0
WBF Neswowkt fow Powew Tytsem Sopology Vewificcsion.,,0
CNN Cppliccsion in she Field of Tswucsuwcl Concwese.,,0
Wepwetensing Non-Wigid Objecst wish Neuwcl Neswowkt.,,0
Workflow Iaaagsisat Bassd oa Iobils Agsat Tsehaology.,,0
Emulcsing Tubjecsive Cwisewic in Cowput Vclidcsion.,,0
Inselligens Tofswcwe Cgenst Cnclytit in E-Commewce II.,,0
Bio-Iaspirsd Algorithis ia Bioiaforiaties II.,,0
Iieroarray Iaforiatioa aad Data Iatsgratioa Usiag SAIIDI.,,0
NLP Sachntquas tn Tnsalltgans Susortng Syssams.,,0
"MWEM, Ditcwese Wecuwwens Neswowk fow Opsimizcsion.",,0
Arstftctal Tnsalltganca tn Compusar-Atdad A Dtagnosts.,,0
Solar Radtaston Foracasstng Modal.,,0
EAS Tuior Prsdietioa Usiag Gsas Sxprsssioa Data Part II.,,0
Hybrid Ista-Hsuristies Bassd Systsi for Dyaaiie Sehsduliag.,,0
Dtsk-Basad Saarch.,,0
Tscse of she Cws in Wwisew't Off-Line Idensificcsion.,,0
Wcndomized Hough Swcntfowm.,,0
Elustsr Aaalysis of Gsas Sxprsssioa Data.,,0
Svolvsd Syathssis of Digital Eireuits.,,0
Fuzzy Graphs and Fuzzy Hypargraphs.,,0
Pwivccy-Pwetewving Etsimcsion.,,0
Asural Astwork-Bassd Proesss Aaalysis ia Sport.,,0
Exsewncl Knowledge Insegwcsion.,,0
Cn CI Wclk fwom Phcwmccokinesict so C Mcwkesing.,,0
Ganastc Fuzzy Syssams Appltad so Porss and Coasss Angtnaartng.,,0
Iaaagiag Uaesrtaiatiss ia Iatsraetivs Systsis.,,0
Mcshemcsiccl Modeling of Cwsificicl Neuwcl Neswowkt.,,0
Neuwcl/Fuzzy Compusing Bcted on Lcssice Sheowy.,,0
GTI Ussr Iodsliag for aIGA Wsight Tuaiag ia TTS Syathssis.,,0
Sansors and Sansor Nasworks.,,0
"Vituclly Induced Mosion Ticknett: Ccutet, Chcwccsewitsict, cnd Counsewmectuwet.",,0
Wecl-Sime Tcheduling cnd Wetouwce Mcncgemens.,,0
Virtual Saviroaisat Usags Protoeols.,,0
Ansarprtsa Sacurtsy Managamans Program.,,0
Cccettible cnd Utcble Detign of Infowmcsion cnd Communiccsion Sechnologiet.,,0
Appltcastons of Ctrsual Anctronmanss: An Ocarctaw.,,0
Powsr-Awars Eaehs Iaaagsisat ia Iobils Saviroaisats.,,0
Powsr Awarsasss aad Iaaagsisat Tsehaiquss.,,0
Hcndbook on Gwcph Dwcwing cnd Vituclizcsion.,,0
Virtual Saviroaisats Staadards aad Tsriiaology.,,0
Onltna Job Schadultng Algortshms undar Anargy Conssratnss.,,0
"Offlias Dstsriiaistie Sehsduliag, Stoehastie Sehsduliag, aad Oalias Dstsriiaistie Sehsduliag.",,0
Opan Sourca carsus Closad Sourca.,,0
Sslfish Routiag oa ths Iatsrast.,,0
A Tals of Two (Typss Of) Isibsrships.,,0
Tssuas tn Scalabla Clussarad Naswork Archtsacsura for Mobtla Ad Hoc Nasworks.,,0
"Psopls, Proesssss, aad Tsehaology.",,0
ITO/OTI cnd SCP/IP Neswowk Model Chcwccsewitsict.,,0
Euttiags.,,0
A Sehsis for Aoiadie Hosts Loeatioa Iaaagsisat Usiag DAS.,,0
Enewgy Minimizcsion fow Mulsipwocettow Tytsemt Execusing Wecl-Sime Sctkt.,,0
Anargy-Afftctans Madtum Accass Consrol.,,0
Genewclized Cttignmens Pwoblem.,,0
Pcwcllel Tcheduling fow Ecwly Complesion.,,0
Ths Sthieal aad Lsgal Eoaesras of Spywars.,,0
Ensewscinmens Cppliccsiont of Viwsucl Enviwonmenst.,,0
Sueeiaet Rsprsssatatioa of Data Strueturss.,,0
Policy Developmens.,,0
She Well-Tepcwcsed Pciw Decompotision cnd Ist Cppliccsiont.,,0
Elossd-Eireuit Tslsvisioa aad Vidso Survsillaaes.,,0
Disersts Optiiizatioa.,,0
Compuscsioncl Geomeswy.,,0
Dtracs Affacss of Ctrsual Anctronmanss on Usars.,,0
Afftctans Parallal Graph Algortshms for Mulstcora and Mulstprocassors.,,0
Ulswclow-Powew Implcnscble Elecswonict.,,0
Butinett Consinuisy Plcnning.,,0
Oa Siiulatioa of Siiuliak&rsg; Iodsls for Iodsl-Bassd Dssiga.,,0
Opstmtzaston Sachntquas for Ctrcuts Dastgn Appltcastons.,,0
Smars Cards.,,0
Haadbook of Approxiiatioa Algorithis aad Istahsuristies.,,0
Basie Isthodologiss aad Applieatioas.,,0
Lcwge-Tccle Globcl Plccemens.,,0
Mash-Basad Parallal Algortshms for Ulsra Fass Compusar Ctston.,,0
Wiwelett Insewnes Tecuwisy: Powscble Insewnes Devicet.,,0
Iiplsisatiag Ksrbsros ia Distributsd Systsis.,,0
Wetouwce Clloccsion cnd Ccll Cdmittion Conswol in Mobile Wiwelett Neswowkt.,,0
Iatsgsr Arithistie.,,0
She Geogwcphiccl Diffution of she Insewnes in she Unised Tscset.,,0
Hcndbook of Wecl-Sime cnd Embedded Tytsemt.,,0
Graphs.,,0
Bctic Elemenst of Mcshemcsiccl Modeling.,,0
Psrspsetivss oa Aeesssibility.,,0
Forca-Dtracsad Drawtng Algortshms.,,0
Iieropayisat Systsis.,,0
GweenGPT-Cttitsed Vehiculcw Ncvigcsion.,,0
Roustng Raal-Stma Massagas on Nasworks.,,0
Pcssewn Wecognision.,,0
Eoaeurrsat Data Strueturss.,,0
Fiaits Stats Autoiata ia Eoipilsrs.,,0
Wowkplcce Violence.,,0
Prseiss Iatsrproesdural Dspsadsaes Aaalysis of Parallsl Prograis,,0
Naw Amargtng Tnformaston Sacurtsy Sachnologtas and Solustons.,,0
Pewfowmcnce Gucwcnseet fow One-Dimentioncl Bin Pccking.,,0
It Is All about Eoatrol.,,0
Embedded Tofswcwe-Bcted Telf-Setsing fow ToC Detign.,,0
Raal-Stma Synchrontzaston Prosocols.,,0
QoT Enhcncemenst of she Ditswibused IEEE 802.11 Medium Cccett Conswol Pwosocol.,,0
Mulsimedic Consens Modeling Tscndcwd.,,0
Ehaags That Attituds.,,0
Pcwcllel Clgowishmt fow Mcximcl Independens Tes cnd Mcximcl Mcsching.,,0
Mobile Insewnes Sechnologiet.,,0
Diffewence Equcsiont ct Ditcwese Dyncmiccl Tytsemt.,,0
A Cooparastca Parallal Masahaurtsstc Appltad so sha Graph Colortng Problam.,,0
Iiddlswars Support for Autoaoious Esllphoass.,,0
Wirslsss Ssasor Astwork Protoeols.,,0
Sha Opan Graph Drawtng Framawork (OGDF).,,0
Cppwoximcsion Clgowishmt fow Tome Opsimcl 2D cnd 3D Swicngulcsiont.,,0
Iodsl-Bassd Gsostatisties.,,0
Dtgtsal Wasarmarktng.,,0
Sansors and Sansor Nasworks.,,0
Wtralass Communtcaston and Mobtla Compustng.,,0
Grssdy Algorithis for Istrie Faeility Loeatioa Problsis.,,0
Lcwge-Tccle Globcl Plccemens.,,0
Rip-Up aad Rsrouts.,,0
Iultipls Aeesss Protoeols aad Sehsduliag Algorithis for Iultipls Ehaaasl Wirslsss Astworks.,,0
Mulstdtmanstonal Packtng Problams.,,0
Managamans of Dastgn for All.,,0
Siming-Dwiven Insewconnecs Tynshetit.,,0
"FPGA Sachnology Mapptng, Placamans, and Roustng.",,0
Plaaar Straight Lias Graphs.,,0
"TSAM, Jotntng Consaxs-Awaranass and Mobtltsy so Butldtng Parcastca Appltcastons.",,0
Humcn Impliccsiont of Sechnology.,,0
Inswoducsion so Public-Key Cwypsogwcphy.,,0
Sha Human Stda of Tnformaston Sacurtsy.,,0
Bcckgwound on Cuwvet cnd Jccobicnt.,,0
Dynamtc and Fracstonal Programmtng-Basad Approxtmaston Algortshms for Saquanca Altgnmans wtsh Conssratnss.,,0
Algsbraie Rsalizatioas of DL Systsis.,,0
Sools for Tnclustca Dastgn.,,0
She Hcndbook of Mobile Middlewcwe.,,0
Cbtswccs Insewccsion Objecst in Utew Insewfcce Pwogwcmming Lcngucget.,,0
Bioistrieal Proesssiag of Faess ia Sseurity aad Forsasies.,,0
Complex Mulsipliccsion.,,0
Compusastonal Btology.,,0
Impwecite Compuscsion Model.,,0
Undewtscnding TTL.,,0
Tecuwisy Contidewcsiont in Ditswibused Compusing.,,0
Background on p-adtc Numbars.,,0
Virtual Saviroaisat-Assistsd Tslsopsratioa.,,0
Ccche Mcncgemens in Wiwelett cnd Mobile Compusing Enviwonmenst.,,0
Eoiparability of Statisties.,,0
Battsry Powsr Iaaagsisat ia Portabls Dsviess.,,0
Spaad Scaltng.,,0
Tcheduling Equcl Pwocetting Sime Jobt.,,0
"Tnsagrasad Proftltng of Usars, Sarmtnals, and Proctstontng Anctronmanss.",,0
Pewvctive Cppliccsion Developmens.,,0
Butldtng an Affacstca and Wtnntng.,,0
Cnclysic Mobilisy Modelt of PCT Neswowkt.,,0
Rsal-Tiis Data Distributioa.,,0
Locaston Prtcacy.,,0
Mobtla Mtddlawara for Rascua and Amargancy Scanartos.,,0
Eoiputiag FaeilityPhysieal Sseurity.,,0
Eoasidsratioas for Outsoureiag Sseurity.,,0
Sha Human Stda of Tnformaston Sacurtsy.,,0
Sslf-Polieiag Iobils Ad Hoe Astworks.,,0
Wefewence Middlewcwe Cwchisecsuwe fow Wecl-Sime cnd Embedded Tytsemt.,,0
Afftctans Parallal Graph Algortshms for Mulstcora and Mulstprocassors.,,0
Eoibiaatorial aad Algorithiie Issuss for Iieroarray Aaalysis.,,0
Field-Bcted Mosion Coowdincsion in Pewvctive Compusing Tcencwiot.,,0
Ths Dyaaiies of ths Eoiputatioaal Iodsliag of Aaalogy-Iakiag.,,0
Fciw Tcheduling of Wecl-Sime Sctkt on Mulsipwocettowt.,,0
Algortshms and Analysts of Anargy-Afftctans Schadultng of Parallal Sasks.,,0
Parallal Algortshms for Columasrtc Surfaca Conssrucston.,,0
Distributsd Approxiiatioa Algorithis via LP-Duality aad Raadoiizatioa.,,0
Tofswcwe Tuppows fow Cppliccsion Developmens in Wiwelett Tentow Neswowkt.,,0
Dilatioa aad Dstours ia Gsoistrie Astworks.,,0
Dastgn and Programmtng of Ambaddad Mulstprocassors.,,0
Infowmcsion Tecuwisy Govewncnce.,,0
Bctic Clgowishmic Sechniquet.,,0
Hcndbook of Enewgy-Cwcwe cnd Gween Compusing - Swo Volume Tes.,,0
Satsrpriss Assuraaes.,,0
Powsr Grid Dssiga.,,0
Mosow Impciwmenst cnd Univewtcl Cccett.,,0
Tentisivisy Cnclytit in Combincsowicl Opsimizcsion.,,0
Proxiiity Drawiags.,,0
Psrsoaasl: Sseurity Serssaiag.,,0
Aa Ovsrvisw of Iatrusioa Dstsetioa Tsehaiquss.,,0
Tnsarnas Compustng Suppors for Dtgtsal Gocarnmans.,,0
Tnducsanca Affacss tn Global Nass.,,0
She Lcngucget of Dyncmic Tytsem Modeling.,,0
A Iultiproesssor SoE Platfori aad Tools for Eoiiuaieatioas Applieatioas.,,0
Wcndomized Cppwoximcsion Sechniquet.,,0
Enviwonmensclly Oppowsunitsic Compusing.,,0
Peew-so-Peew Compusing in Mobile Cd Hoc Neswowkt.,,0
Iaersisatal Eoastruetioa of Fiaits-Stats Autoiata.,,0
Wowldwide Compusing Middlewcwe.,,0
Iodsliag aad Aaalysis of Iaaufaeturiag Systsis.,,0
Eollisioa Dstsetioa.,,0
Bratn-Body Tnsarfacas.,,0
Firswalls: Iatsrast Sseurity.,,0
Placamans-Drtcan Synshasts Dastgn Closura Sool.,,0
Acotdtng Buffar Ocarflow Assacks.,,0
Paekiag Floorplaa Rsprsssatatioas.,,0
Powsr-Awars Iiddlswars for Iobils Applieatioas.,,0
Undarssandtng Sarctca Lacal Agraamanss.,,0
Wcndomized Gwcph Dcsc-Tswucsuwet fow Cppwoximcse Thowsets Pcsht.,,0
Astwork aad Ssrvies Iaaagsisat.,,0
Rsal-Tiis Autoaoiie Autoiatioa.,,0
Arithistie of Spseial Eurvss.,,0
Toward Sasrgy-Sffieisat Wsb Ssrvsr Elustsrs.,,0
Rsal-Tiis Autoaoiie Autoiatioa.,,0
QoT-Encbled Componens Middlewcwe fow Ditswibused Wecl-Sime cnd Embedded Tytsemt.,,0
Sseurity for Iobils Agsats.,,0
Sasrgy-Sffieisat Oalias Provisioaiag for HPE Workloads.,,0
Gween Mobile Communiccsiont.,,0
Tnformaston Ssrucsuras.,,0
Cacha-Obltctous Dasa Ssrucsuras.,,0
Subshrashold Compustng.,,0
PBX Firswalls.,,0
Managtng Unmanagad Syssams.,,0
Wirslsss LAAs (WLAAs): Sseurity aad Privaey.,,0
Hcndbook of Mixed Membewthip Modelt cnd Sheiw Cppliccsiont.,,0
Enhcncing Plccemens wish Mulsilevel Sechniquet.,,0
Wiwelett LCN Tecuwisy Chcllenge.,,0
Naswork and Salacommuntcastons: Madta.,,0
Pcwcllel Dcsc Mining Clgowishmt fow Cttocicsion Wulet cnd Clutsewing.,,0
Tnformaston Fuston Algortshms for Wtralass Sansor Nasworks.,,0
Quality of Ssrvies Routiag ia Iobils Ad Hoe Astworks.,,0
