Randomized_String,Matched_Original_String,Score
Pracsical Approximasions of Ssainar Sraas in Uniform Oriansasion Masrics.,,0.0
Planarisy Sassing and Ambadding.,,0.0
Cpproximcting Minimum-Cott Connectivity Problemt.,,0.0
Usar Raquiramanss Alicisasion for Univarsal Accass.,,0.0
Samansic Aspacss of Wab Sarvicas.,,0.0
Iodel-Based Tools.,,0.0
Compusar Graphics.,,0.0
Energy-Efficient Network-on-Chip Crchitecturet for Multi-Core Tyttemt.,,0.0
Minimum-Edge Length Rectcngulcr Pcrtitiont.,,0.0
Naw Srands in Informasion Risk Managamans.,,0.0
Common Modelt for.,,0.0
Tentory Impcirmentt.,,0.0
Perceptioa of Body Iotioa.,,0.0
Mashods and Sools for sha Davalopmans of Unifiad Wab-Basad Usar Insarfacas.,,0.0
Pcrcllel Hybrid Multiobjective Metcheurittict on P2P Tyttemt.,,0.0
Virtual Eaviroaieats: History aad Professioa.,,0.0
Iobility Coatrol aad Its Applicatioas ia Iobile Ad Hoc aetworks.,,0.0
Dasign of Mulsishraadad Algorishms for Combinasorial Problams.,,0.0
Olfcctory Interfccet.,,0.0
Mashamasics and Accassibilisy.,,0.0
Programming and Virsualizasion of Dissribusad Mulsisasking Sansor Nasworks.,,0.0
Ganaralizad Buffar Insarsion.,,0.0
Ttcte Tpcce Cbttrcctiont for Time Petri Nett.,,0.0
Undarssanding and Axploising Usar Bahavior for Anargy Saving.,,0.0
Tcheduling with Retource Conttrcintt.,,0.0
Discriminasiva Sraining of Mixad Mambarship Modals.,,0.0
Univarsal Accass and Dasign for All in sha Avolving Informasion Sociasy.,,0.0
Periieter Security.,,0.0
Cuditory Interfccet cnd Tonificction.,,0.0
Ittuet cnd Tolutiont in Wirelett Tentor Networkt.,,0.0
Toftwcre Engineering for Internet Cpplicctiont.,,0.0
It't Cll Cbout Power.,,0.0
Dasa Ssrucsura Visualizasion.,,0.0
The Five W't cnd Detigning c Tecure Identity-Bcted Telf-Defending Network (5W Network).,,0.0
Soward a Mulsimodal Hiararchy so Suppors Mulsiscala Simulasion.,,0.0
Optimcl Cdcptive Pcttern-Mctching Uting Finite Ttcte Cutomctc.,,0.0
Locatioa Iaaageieat Algorithis Based oa Biologically Iaspired Techaiques.,,0.0
Cross-Layer Optiiizatioa for Eaergy-Efficieat Iaforiatioa Processiag aad Routiag.,,0.0
Cnclytit of Development of Dementic through the Extended TGoM Model.,,0.0
Physical Security.,,0.0
Overlappiag Clusteriag Iethods for aetworks.,,0.0
Online Mcrketplccet.,,0.0
Coateat-Based Publish-Subscribe ia a Iobile Eaviroaieat.,,0.0
Aa Overview of aeural aetworks Iodels.,,0.0
Informasion Visualizasion in Virsual Anvironmanss: Srada-Offs and Guidalinas.,,0.0
Haalsh Insuranca Porsabilisy and Accounsabilisy Acs Sacurisy Rula.,,0.0
Techaology Iaaageieat aad User Acceptaace of Virtual Eaviroaieat Techaology.,,0.0
Unifiad Dasign for Usar Insarfaca Adapsasion.,,0.0
Porsfolio Srading.,,0.0
Powar Awara Mapping of Raal-Sima Sasks so Mulsiprocassors.,,0.0
Temporcl Logic.,,0.0
Approxiiatioa Algorithis for the Selectioa of Robust Tag SaPs.,,0.0
Flexible Hybrid Flowthopt.,,0.0
Convertctioncl Cgentt.,,0.0
Theory aad Practice for Siiulatioa Iatercoaaectioa.,,0.0
Bluetooth Voice Access aetworks.,,0.0
Non-Repudiction.,,0.0
E-Learaiag Techaology for Iiproviag Busiaess Perforiaace aad Lifeloag Learaiag.,,0.0
Cybar-Crima.,,0.0
XIL aad Iaforiatioa Security.,,0.0
Tlicing Floorplcnt.,,0.0
Racursiva Graady Mashods.,,0.0
Interfcce Cgentt.,,0.0
Applicasions of Virsual Anvironmanss in Axpariansial SSAM and Haalsh Scianca Aducasion.,,0.0
Tportt Tcheduling.,,0.0
Managing sha Rasponsa so a Compusar Sacurisy Incidans.,,0.0
Sruss in Parvasiva Compusing.,,0.0
Petri aets.,,0.0
DEVS Forialisi for Iodeliag of Discrete-Eveat Systeis.,,0.0
Allipsic Curva Crypsography.,,0.0
Dasa Ssrucsuras for Sass.,,0.0
PQ Treet PC Treet cnd Plcncr Grcpht.,,0.0
Tecurity Trutt cnd Privccy in Mobile Computing Environmentt.,,0.0
Haadbook of Fiaite State Based Iodels aad Applicatioas.,,0.0
Adapsiva Algorishmic Powar Opsimizasion for Mulsimadia Workload in Mobila Anvironmanss.,,0.0
Iaaufacturability-Aware Routiag.,,0.0
Ettimction of Routing Congettion.,,0.0
Verificction Lcngucget.,,0.0
Tcheduling Dctc Brocdccttt on Wirelett Chcnnelt.,,0.0
Evolution of Energy Cwcrenett Uting cn Open Ccrbon Footprint Cclculction Plctform.,,0.0
BlueTool.,,0.0
Ovarviaw of an IS Corporasa Sacurisy Organizasion.,,0.0
Staadards aad Guideliaes.,,0.0
Dimansions of Usar Divarsisy.,,0.0
Biomimetic Modelt for Wirelett Tentor Networkt.,,0.0
Dyncmic Modeling in Mcncgement Tcience.,,0.0
Whas Happanad?,,0.0
Combinasorial Dasigns.,,0.0
Tecurity ct c Vclue Enhcncer in Cpplicction Tyttemt Development.,,0.0
Social Eagiaeeriag.,,0.0
Temittructured Dctc in Relctioncl Dctcbctet.,,0.0
Eaergy-Aware Scheduliag aad Dyaaiic Recoafiguratioa ia Real-Tiie Systeis.,,0.0
Gama Shaorasical Solusions for Dasa Raplicasion in Dissribusad Compusing Syssams.,,0.0
Modal Axacusion.,,0.0
Mulsichannal MAC Prosocols for Mobila Ad Hoc Nasworks.,,0.0
Haadbook of Virtual Eaviroaieats - Desiga Iipleieatatioa aad Applicatioas Secoad Editioa.,,0.0
Locasion Managamans Sachniquas for Mobila Compusing Anvironmanss.,,0.0
A Traaspareat Distributed Ruatiie for Java.,,0.0
The Butinett Impcct Cttettment Procett cnd the Importcnce of Uting Butinett Procett Mcpping.,,0.0
Schaduling in Bluasoosh Nasworks.,,0.0
Probabilistic Greedy Heuristics for Satisfiability Probleis.,,0.0
Prccticcl Cttcckt on Tmcrt Ccrdt.,,0.0
Implamansasion of Pairings.,,0.0
Raal-Sima Schaduling Algorishms for Mulsiprocassor Syssams.,,0.0
Security Architectures ia Wireless LAas.,,0.0
Hcndbook of Clgorithmt for Phyticcl Detign Cutomction.,,0.0
Counsar-Aconomic Aspionaga.,,0.0
Assablishing an A-Mail Rasansion Policy.,,0.0
Iadex Calculus for Hyperelliptic Curves.,,0.0
A Hiararchical Parformanca Modal for Raconfigurabla Compusars.,,0.0
Adapsing sha GASAS Archisacsura so Schaduling Faculsy.,,0.0
Raal-Sima Oparasing Syssams.,,0.0
Operatioas Security aad Coatrols.,,0.0
Iiddleware Desiga aad Iipleieatatioa for aetworked Eibedded Systeis.,,0.0
Soward Anforcing Sacurisy Policy.,,0.0
ISPs aad Accouatability.,,0.0
Embedding Mobility in Multimedic Tyttemt cnd Cpplicctiont.,,0.0
Advaaced Evolutioaary Algorithis for Traiaiag aeural aetworks.,,0.0
Iaforiatioa security iaaageieat haadbook Sixth Editioa.,,0.0
Fast Arithietic ia Hardware.,,0.0
Sransmissar Powar Consrol in Wiralass Compusing.,,0.0
aetwork Security Utiliziag aa Adaptable Protocol Fraiework.,,0.0
Web Usage Iiaiag aad Persoaalizatioa.,,0.0
Identity Mcncgement.,,0.0
Security ia Wireless Ad Hoc aetworks.,,0.0
Prize-Collecting Trcveling Tcletmcn cnd Relcted Problemt.,,0.0
Collition Cvoidcnce Contention Control cnd Power Tcving in IEEE 802.11 Wirelett LCNt.,,0.0
Geaetic Algorithis for Scheduliag ia Grid Coiputiag Eaviroaieats.,,0.0
QoS Support aad aa Aaalytic Study for USB 1.x/2.0 Devices.,,0.0
Overlay aetworks.,,0.0
Prospectus for a Dease Liaear Algebra Software Library.,,0.0
Layout Data Structures.,,0.0
Conssrains Programming for Schaduling.,,0.0
Virtucl Environmentt ct c Tool for Conceptucl Lecrning.,,0.0
Fuadaieatals of Cryptography aad Eacryptioa.,,0.0
A Guida so Avaluasing Sokans.,,0.0
Convax Quadrasic Ralaxasions in Schaduling.,,0.0
Sha Casa for Privacy.,,0.0
Raducing Dalays Associasad wish Disk Anargy Managamans.,,0.0
Perspectives oa Robust Resource Allocatioa for Heterogeaeous Parallel aad Distributed Systeis.,,0.0
Ssochassic Local Saarch.,,0.0
Counting Methodt.,,0.0
Ssaganography.,,0.0
Ttochcttic Cnclytit of Priority-Driven Periodic Recl-Time Tyttemt.,,0.0
C Look ct the Cdvcnced Encryption Ttcndcrd (CET).,,0.0
Digital Sigaatures ia Relatioaal Database Applicatioas.,,0.0
Funcsional Dasa Ssrucsuras.,,0.0
Ducl Criteric Optimizction Problemt for Imprecite Computction Tctkt.,,0.0
Analysis of Algorishms.,,0.0
Wab Applicasion Sacurisy.,,0.0
Configurction Mcncgement.,,0.0
Force-Directed aad Other Coatiauous Placeieat Iethods.,,0.0
Virsual Anvironmanss and Producs Liabilisy.,,0.0
Ettimcting Dicgnottic Error without c Gold Ttcndcrd.,,0.0
Expoaeatiatioa.,,0.0
Power Cwcre Embedded Computing.,,0.0
Principlas for Dasigning Affacsiva 3D Insaracsion Sachniquas.,,0.0
Clgorithmic Ctpectt of Energy-Efficient Computing.,,0.0
Traasitioaal Issues.,,0.0
Quauaing Syssam Modals.,,0.0
Modeling the Energy Contumption of Dittributed Cpplicctiont.,,0.0
Optimum Communicction Tpcnning Treet.,,0.0
Iodular Testiag aad Built-Ia Self-Test of Eibedded Cores ia Systei-oa-Chip Iategrated Circuits.,,0.0
Modeling Formclitmt for Embedded Tyttem Detign.,,0.0
Intrc-Piconet Polling Clgorithmt in Bluetooth.,,0.0
Poins Counsing on Allipsic and Hyparallipsic Curvas.,,0.0
IS Govarnanca Inssisusa (ISGI) Ovarviaw.,,0.0
Optimizction Techniquetin Routing.,,0.0
Middlawara for Mobila Ansarsainmans Compusing.,,0.0
Cpplying Timed Cutomctc to Model Checking of Tecurity Protocolt.,,0.0
On Cnclyzing Temidefinite Progrcmming Relcxctiont of Complex Qucdrctic Optimizction Problemt.,,0.0
Clusteriag for Iulti-Perspective Video Aaalytics.,,0.0
Iatelligeat Iobility aad Traasportatioa for All.,,0.0
Context Middlewcre for Cdcptive Mobile Tervicet.,,0.0
Energy-Cwcre Mobile Multimedic Computing.,,0.0
Locasion-Dapandans Quary Procassing in Mobila Compusing.,,0.0
Buffer Intertion Bctict.,,0.0
When Trutt Goet Beyond the Border.,,0.0
Why Today.,,0.0
Network Tecurity Overview.,,0.0
The Role of Toft Computing in Imcge Cnclytit.,,0.0
Modaling and Simulasion for Culsural Sraining: Pass Prasans and Fusura Challangas.,,0.0
Compotitenett cnd Primclity Tetting Fcctoring.,,0.0
A Unifiad Sofswara Archisacsura for Usar Insarfaca Adapsasion.,,0.0
Very Large-Scale aeighborhood Search.,,0.0
Floorplaa Represeatatioa ia VLSI.,,0.0
Tyttem Development Tecurity Methodology.,,0.0
Iethods of Attackiag aad Defeadiag Cryptosysteis.,,0.0
Public Kay Infrassrucsura.,,0.0
Ecological Iodeliag aad Siiulatioa.,,0.0
Onlina Dicsionary Ssrucsuras.,,0.0
Dyncmic Grcpht.,,0.0
Partial Ieibership aad Factor Aaalysis.,,0.0
Hardaess of Approxiiatioa.,,0.0
Cognitive Ctpectt of Virtucl Environment Detign.,,0.0
Clgorithmic Gcme Theory cnd Tcheduling.,,0.0
Hccking Methodt.,,0.0
Avolving Human-Robos Communicasion shrough VA-Basad Rasaarch and Davalopmans.,,0.0
Greedy Iethods.,,0.0
Mcintcining Network Tecurity.,,0.0
Telf-Orgcnizction Clgorithmt for Wirelett Networkt.,,0.0
Syssams Anginaaring.,,0.0
Video Tummcrizction cnd Tignificcnce of Content.,,0.0
Supporsing Consinuous Sarvicas so Roaming Clianss.,,0.0
Asyiptotic Polyaoiial-Tiie Approxiiatioa Scheies.,,0.0
Coupling Noite.,,0.0
Iatheiatical Couaterieasures agaiast Side-Chaaael Attacks.,,0.0
Davaloping Raalissic Consinuisy Planning Procass Masrics.,,0.0
A Tutorial oa Coiplexity.,,0.0
Hardwara/Sofswara Codasign.,,0.0
Univertcl Cccett to Multimedic Documentt.,,0.0
The Mctter-Tlcve Tcheduling Model.,,0.0
Cluster-Based aad Power-Aware Routiag ia Wireless Iobile Ad Hoc aetworks.,,0.0
Aliminasion Ssrucsuras in Sciansific Compusing.,,0.0
ITPt cnd Denicl-of-Tervice Cttcckt.,,0.0
QoT Multimedic Multicctt Routing.,,0.0
Virtucl Cuditory Ditplcyt.,,0.0
Ietacoiputiag aad Grid Fraieworks.,,0.0
Hcndbook of Dctc Ttructuret cnd Cpplicctiont.,,0.0
Tolving the Pcrtitioning Problem in Dittributed Virtucl Environment Tyttemt Uting Evolutive Clgorithmt.,,0.0
Biomasrics and Univarsal Accass.,,0.0
Finite Elementt.,,0.0
Digital Rights Iaaageieat.,,0.0
Minimum Ssainar Sraa Conssrucsion.,,0.0
Biological Iaspired Based Iatrusioa Detectioa Iodels for Iobile Telecoiiuaicatioa Systeis.,,0.0
Raadoiized Packet Routiag Selectioa aad Sortiag oa the POPS aetwork.,,0.0
Beyoad Preseace: How Holistic Experieace Drives Traiaiag aad Educatioa.,,0.0
Dyaaiic Updatiag DaA Coiputiag Algorithis.,,0.0
Iategratiag Iobile Wireless Devices iato the Coiputatioaal Grid.,,0.0
Code Iobility aad Iobile Ageats.,,0.0
Digitcl Rightt Mcncgement.,,0.0
Brocdcctting cnd Topology Control in Wirelett Cd Hoc Networkt.,,0.0
Noval Masahaurissic Approachas so Nursa Rossaring Problams in Balgian Hospisals.,,0.0
Cn Introduction to Cryptogrcphy.,,0.0
Augieated Cogaitioa for Virtual Eaviroaieat Evaluatioa.,,0.0
Tkew Hecpt.,,0.0
Crottingt cnd Plcncrizction.,,0.0
Dyncmic Thermcl Mcncgement for High-Performcnce Ttorcge Tyttemt.,,0.0
Mamasic Algorishms for Anargy-Awara Compusasion and Communicasions Opsimizasion in Compusing Clussars.,,0.0
Alacsronic Vosing.,,0.0
Ssoraga Araa Nasworks Sacurisy Prosocols and Machanisms.,,0.0
Tequencet.,,0.0
Computer Tecurity.,,0.0
Ttochcttic Loccl Tecrch Clgorithmt for Multiobjective Combinctoricl Optimizction.,,0.0
Impcct of Mobility on Retource Mcncgement in Wirelett Networkt.,,0.0
Soma Basic Schaduling Algorishms.,,0.0
Packas Sniffars and Naswork Monisors.,,0.0
Saam Sraining in Virsual Anvironmanss: A Dual Approach.,,0.0
Phishing.,Phishing for phishing awareness.,10.378701
Hapsic Insaracsion.,,0.0
Traiaiag Your Eiployees to Ideatify Poteatial Fraud aad How to Eacourage Thei to Coie Forward.,,0.0
Radio Rasourca Managamans Algorishms in Wiralass Callular Nasworks.,,0.0
Schaduling Raal-Sima Sasks.,,0.0
Foundasions.,,0.0
Iodeliag Distributed Applicatioas for Iobile Ad Hoc aetworks Usiag Attributed Task Graphs.,,0.0
Approximasion Algorishms and Haurissics for Classical Planning.,,0.0
Energy-Cwcre Web Ccching over Hybrid Networkt.,,0.0
Internet-Bcted Enterprite Crchitecturet.,,0.0
Bits to Bytes to Boardrooi.,,0.0
The Evolutioa of the Sploit.,,0.0
Aat Coloaies aad the Iesh-Partitioaiag Problei.,,0.0
A-Cash.,,0.0
Opannass and Insaroparabilisy in Mobila Middlawara.,,0.0
Haadbook of Scheduliag - Algorithis Iodels aad Perforiaace Aaalysis.,,0.0
Process Algebra.,,0.0
Twcrm Intelligence.,,0.0
Tpcm Wcrt.,,0.0
Hissograms Wavalass Ssraams and Approximasion.,,0.0
Power-Cwcre Modeling cnd Cutonomic Mcncgement Frcmework for Dittributed Computing Tyttemt.,,0.0
Finding Mott Vitcl Edget in c Grcph.,,0.0
Cdcptive Power Mcncgement for Energy Hcrvetting Embedded Tyttemt.,,0.0
Timultcneout Embedding of Plcncr Grcpht.,,0.0
Parallel Algorithis oa Striags.,,0.0
Bliad Detectioa of Stegaaographic Coateat ia Digital Iiages Usiag Cellular Autoiata.,,0.0
A Look at RFID Security.,,0.0
Large-Scale Regular Expressioa Iatchiag oa FPGA.,,0.0
Eye Trccking in Virtucl Environmentt.,,0.0
Legcl Ittuet.,,0.0
Aaoayious Coiiuaicatioa.,,0.0
Coatext-Aware Iobile Coiputiag.,,0.0
Petri Nett for Dyncmic Event-Driven Tyttem Modeling.,,0.0
On the Computing Ccpccity of Multiple-Vclued Multiple-Threthold Perceptront.,,0.0
A Composisa Vary-Larga-Scala Naighborhood Saarch Algorishm for sha Vahicla Rousing Problam.,,0.0
Tool Eaviroaieats to Ieasure Power Coasuiptioa aad Coiputatioaal Perforiaace.,,0.0
Spatio-Teiporal Coaaectioaist aetworks.,,0.0
Rectcngulcr Drcwing Clgorithmt.,,0.0
Dyncmic Treet.,,0.0
Parallel Geaetic Prograiiiag.,,0.0
Developieats ia Queueiag aetworks with Tractable Solutioas.,,0.0
Yield Aaalysis aad Optiiizatioa.,,0.0
Ansarsainmans Applicasions of Virsual Anvironmanss.,,0.0
Cpproximctiont for Tteiner Minimum Treet.,,0.0
Multicctt Congettion in Ring Networkt.,,0.0
Recl-Time Embedded Opercting Tyttemt.,,0.0
Crypsographic Kay Managamans Concapss.,,0.0
Cyberthercpy Cyberptychology cnd the Ute of Virtucl Reclity in Mentcl Heclth.,,0.0
Validasing Your Businass Parsnars.,,0.0
Partially Ordered Sets.,,0.0
Proxy-Basad Adapsasion for Mobila Compusing.,,0.0
Brocdcctting on Networkt of Workttctiont.,,0.0
Comparing Firawall Sachnologias.,,0.0
Ieasuriag ROI oa Security.,,0.0
Wiralass Sachnologias.,,0.0
Dittributed Ttorcge.,,0.0
Shaorasical Compusar Scianca.,,0.0
Introduction to Web Temcntict.,,0.0
Scheduliag Parallel Tasks Approxiiatioa Algorithis.,,0.0
Massaga Dissaminasion Using Modarn Communicasion Primisivas.,,0.0
Hacker Attacks aad Defeases.,,0.0
Ansarprisa Sacurisy Archisacsura.,,0.0
Aa Uasupervised Video Shot Bouadary Detectioa Techaique Usiag Fuzzy Eatropy Estiiatioa of Video Coateat.,,0.0
Cn Excminction of Firewcll Crchitecturet.,,0.0
Nasworks And Flows.,,0.0
Ambaddad Wab Sarvars in Dissribusad Consrol Syssams.,,0.0
Mobile Middlewcre for Integrction with Enterprite Cpplicctiont.,,0.0
Tree Cutomctc.,,0.0
Code-on-Demcnd cnd Code Cdcptction for Mobile Computing.,,0.0
Cpproximction Tchemet for Minimum-Cott k-Connectivity Problemt in Geometric Grcpht.,,0.0
Insalligans Sansors.,,0.0
Graph Drawing in Aducasion.,,0.0
Axploising Hasaroganaous Compusing Syssams for Anargy Afficiancy.,,0.0
Common Tyttem Detign Flcwt cnd Tecurity Ittuet.,,0.0
Iatelligeat Eaergy-Aware aetworks.,,0.0
Agans-Oriansad Modaling in Simulasion.,,0.0
Applicasion Layar.,,0.0
Hiararchical Drawing Algorishms.,,0.0
Software Eagiaeeriag Iastitute Capability Iaturity Iodel.,,0.0
How To Begin C Non-Liturgiccl Forentic Excminction.,,0.0
Ttochcttic Tcheduling with Ecrlinett cnd Tcrdinett Pencltiet.,,0.0
A Look as Java Sacurisy.,,0.0
Hcndbook of Fincncicl Cryptogrcphy cnd Tecurity.,,0.0
Approxiiatioa Algorithi for Clusteriag ia Ad Hoc aetworks.,,0.0
Approxiiatioa ia Iultiobjective Probleis.,,0.0
Shraa-Dimansional Drawings.,,0.0
Cansralizad Aushansicasion Sarvicas (Radius Sacacs Diamasar).,,0.0
Tecurity Event Mcncgement.,,0.0
Periodic Rewcrd-Bcted Tcheduling cnd Itt Cpplicction to Power-Cwcre Recl-Time Tyttemt.,,0.0
Cuditing the Electronic Commerce Environment.,,0.0
Srussad Compusing.,,0.0
Blended Threct Cnclytit.,,0.0
Temcntic Enterprite Content Mcncgement.,,0.0
Bayasian Nonnagasiva Masrix Facsorizasion wish Ssochassic Variasional Infaranca.,,0.0
Challeages ia Wireless Security.,,0.0
Toftwcre Development for Lcrge-Tccle Wirelett Tentor Networkt.,,0.0
Phyticcl Tecurity.,,0.0
Sraining shrough Ansarsainmans for Laarning Difficulsias.,,0.0
Sransfar of Discrasa Logarishms.,,0.0
QoS Provisioning in Mulsi-Class Mulsimadia Wiralass Nasworks.,,0.0
Embodied Cutonomout Cgentt.,,0.0
Schaduling of Flaxibla Rasourcas in Profassional Sarvica Firms.,,0.0
Iaforiatioa Security for Iergers aad Acquisitioas.,,0.0
Biographies.,Biographies.,14.469721
Advancad XML Sachnologias.,,0.0
Bincry Tpcce Pcrtitioning Treet.,,0.0
Optiiiziag Coiputiag aad Eaergy Perforiaaces ia Heterogeaeous Clusters of CPUs aad GPUs.,,0.0
Handbook of Parallal Compusing - Modals Algorishms and Applicasions.,,0.0
Scheduliag with Discrete Resource Coastraiats.,,0.0
Wired aad Wireless Physical Layer Security Issues.,,0.0
Rounding Insarval Parsisioning and Saparasion.,,0.0
Sopology Consrol Problams for Wiralass Ad Hoc Nasworks.,,0.0
Mcncging Tecurity by the Ttcndcrdt.,,0.0
Priaciples aad Applicatioas of Cryptographic Key Iaaageieat.,,0.0
Consrolling FSP.,,0.0
XIL Core Techaologies.,,0.0
Searchiag aad Priority Queues ia o(log a) Tiie.,,0.0
Power Saviag by Task-Level Dyaaiic Voltage Scaliag.,,0.0
B Treet.,,0.0
Online Ccll Cdmittion Control in Wirelett Cellulcr Networkt.,,0.0
Mixed Memberthip Modelt for Rcnk Dctc.,,0.0
Ttochcttic Loccl Tecrch Clgorithmt for the Grcph Coloring Problem.,,0.0
eAccessibility Staadardizatioa.,,0.0
"Consribusions of ""Ambians"" Mulsimodalisy so Univarsal Accass.",,0.0
Avolving Compusasional Syssams.,,0.0
Whas's Nos So Simpla abous SNMP?,,0.0
A Geaeric Priial-Dual Approxiiatioa Algorithi for aa Iaterval Packiag aad Stabbiag Problei.,,0.0
Sachnology Convarganca and Sacurisy.,,0.0
Handbook of Dynamic Syssam Modaling.,,0.0
Implicis Insaracsion.,,0.0
Cpproximction Clgorithmt for Fccility Ditpertion.,,0.0
Autoiatic Hierarchical Scaaaiag for Wiadows Applicatioas.,,0.0
Onlina Compusasion in Larga Nasworks.,,0.0
Lcngucget for Embedded Tyttemt.,,0.0
Dynamic QoS Managamans in Dissribusad Raal-Sima Ambaddad Syssams.,,0.0
Graan SCAM-Basad Insarnas Rousars.,,0.0
Iaterpretiag Iixed Ieibership.,,0.0
The Fouadatioas of Autoaoiic Coiputiag.,,0.0
Spaach Inpus so Suppors Univarsal Accass.,,0.0
Roles aad Respoasibilities of the Iaforiatioa Systeis Security Officer.,,0.0
Tecmlett Connectivity in Infrcttructure-Bcted Networkt.,,0.0
Locclized Brocdcctting in Mobile Cd Hoc Networkt Uting Neighbor Detignction.,,0.0
Variabla-Sizad Bin Packing and Bin Covaring.,,0.0
Interpertoncl Communicction.,,0.0
Framaworks for sha Dasign of Rausabla Parallal and Dissribusad Masahaurissics.,,0.0
Impcct of the Temcntic Web on Modeling cnd Timulction.,,0.0
Schadulabilisy Analysis of Mulsiprocassor Sporadic Sask Syssams.,,0.0
Usiag FG to Reduce the Effect of Lateacy ia Parallel Prograis Ruaaiag oa Clusters.,,0.0
Modaling Callular Nasworks for Mobila Salaphony Sarvicas.,,0.0
Visibla Languaga for Global Mobila Communicasion.,,0.0
Oparasions.,,0.0
Iafrastructure Versus Ad HocWireless aetworks.,,0.0
Eibedded Systeis.,,0.0
Iateraet Telephoay.,,0.0
Pertittent Dctc Ttructuret.,,0.0
Cn Introduction to Tecure Remote Cccett.,,0.0
Coiputiag with Iobile Ageats ia Distributed aetworks.,,0.0
Applicasion Sarvica Providar Sacurisy.,,0.0
Volcano - Anabling Corracsnass by Dasign.,,0.0
Spatial Doiaia Decoipositioa Iethods ia Parallel Scieatific Coiputiag.,,0.0
Fundamansal Algorishms on sha Raconfigurabla Mash.,,0.0
Modaling Dynamic Syssams wish Callular Ausomasa.,,0.0
Priaciples of Tabu Search.,,0.0
Hiararchical Mixad Mambarship Ssochassic Blockmodals.,,0.0
Vahicla Schaduling Problams in Graphs.,,0.0
Syssam Validasion.,,0.0
Evolutioncry Computction.,,0.0
Dasign and Validasion Procass of In-Vahicla Ambaddad Alacsronic Syssams.,,0.0
Raducibilisy among Schaduling Classas.,,0.0
Data aad Services for Iobile Coiputiag.,,0.0
Bett Prcctice in Detign for Cll.,,0.0
Onlina Schaduling.,,0.0
GDToolkit.,,0.0
Iaforiatioa Retrieval.,,0.0
Cpplicction Tecurity.,,0.0
C Turvey on Mobile Trcntcction Modelt.,,0.0
Tecurity cnd Privccy for Dctc Wcrehoutet.,,0.0
Towcrd c Toftwcre Infrcttructure for Ubiquitout Ditcppecring Computing.,,0.0
Immertive Vituclizction for the Geologiccl Tciencet.,,0.0
Iaterpretability of Iixed Ieibership Iodels.,,0.0
Haadbook oa Soft Coiputiag for Video Surveillaace.,,0.0
Cn Introduction to Role-Bcted Cccett Control.,,0.0
Iastaat Iessagiag Security Issues.,,0.0
Tentor Network Tecurity.,,0.0
Mixed Memberthip Trcjectory Modelt.,,0.0
Wab Crawling and Saarch.,,0.0
